CD;FILIALNAME;DATAT0;DATATF;TIPOMATERIAL;COD_MATERIAL;NOME_MATERIAL;UM;QTDE_SALDO_INIC;QTDE_SALDO_FINAL;QTDE_E_TOTAL;QTDE_S_TOTAL;QTDE_E_NF;QTDE_S_PAC;QTDE_E_INI_SD;QTDE_S_OUTR;QTDE_E_DEVOL;QTDE_S_PERDA;QTDE_E_INVENT;QTDE_S_INVENT;QTDE_E_3OS;QTDE_S_DEVOL;QTDE_S_3OS;VALOR_INIC;VALOR_FINAL;VALOR_E_TOTAL;VALOR_S_TOTAL;VALOR_E_NF;VALOR_S_PAC;VALOR_E_INI_SD;VALOR_S_OUTR;VALOR_E_DEVOL;VALOR_S_PERDA;VALOR_E_INVENT;VALOR_S_INVENT;VALOR_E_3OS;VALOR_S_DEVOL;VALOR_S_3OS
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;657886;PLACA PROTETORA SUR FIT  MOLDAVEL ADESIVO ACRILICO 70/45-56MM CONVATEC REF:ICC411823;Unidade;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;245,44;245,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;663449;CURATIVO IODOSORB 20G REF 66001297;Unidade;26,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8799,17;8799,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656441;FRALDA PAMPERS PANTS XXG 24 UND;Pacote;0,00;12,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;695,64;695,64;0,00;695,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656873;TOALHAS UMEDECIDAS TENA ULTRACARE FLOWPACK C/40;Pacote;45,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;395,55;395,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;660529;FORRACAO ORTOPEDICA PROTETOR P/ CALCANHAR/TORNOZ.CAIXA-DE-OVO REF. 94003;Unidade;13,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;416,00;416,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662169;FRALDA TENA DERMACARE SLIP M PCT C/8 UND;Pacote;295,00;121,00;99,00;273,00;99,00;273,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6678,80;2739,44;2241,36;6180,72;2241,36;6180,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662257;CANULA SHILEY NEF 3,0 S/CUFF - MEDTRONIC REF: NEF30;Unidade;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2108,33;2108,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662444;MASCARA NASAL WISP ADULTO - TAMANHO PEQUENO REF: 2004060;Unidade;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1243,78;1243,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662474;TRAQUÉIA DESCARTÁVEL LUMIAR 1,20m X 22mm - ADULTO REF: TR008;Unidade;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,54;70,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662475;TRAQUÉIA DESCARTÁVEL LUMIAR 0,75m X 22mm - ADULTO REF: TR004;Unidade;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;114,00;114,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656420;BRAVA FITA ADESIVA ELASTICA EM Y REF: 12072;Unidade;63,00;23,00;0,00;40,00;0,00;40,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;390,60;142,60;0,00;248,00;0,00;248,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;658500;CONECTOR TRANSICAO FUNIL ENTERAL C/TAMPA ENFIT REF F00106;Unidade;40,00;28,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;400,00;280,00;0,00;120,00;0,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656742;BASE PLANA CERAPLUS COM ADES FLANGE FLOTANTE 70MM RECORT 57MM REF:11204;Unidade;41,00;19,00;130,00;152,00;130,00;152,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1394,97;645,33;4412,98;5162,62;4412,98;5162,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;658009;CANULA TRAQUEOSTOMIA C/BALAO PVC 04,5MM PED.BCI MEDICAL REF97660904;Unidade;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;567,04;567,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662638;EQUIPO ENTERAL BOMBA INFUSAO 200CM C/ CONECTOR CRUZ/CLIP AFF/ADAP.ESCALONADO REF: TM20XENC;Unidade;92,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1564,00;1564,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662721;CANULA SHILEY PEF Nº4.5 REF 4.5 PEF;Unidade;10,00;9,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5183,34;4665,01;0,00;518,33;0,00;518,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662893;LUVA CIRURGICA DESCARTAVEL LATEX TAMANHO 8,5 REF: PDS0280;Unidade;840,00;840,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1764,00;1764,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;662896;LUVA CIRURGICA ESTERIL SEM LATEX SEM PO SENSITOUCH MUCANBO (7,0);Unidade;666,00;358,00;0,00;308,00;0,00;308,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4792,28;2576,03;0,00;2216,25;0,00;2216,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;663036;CANULA DE TRAQUEOSTOMIA 7,5 FR 32 REF: 0041526;Unidade;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,36;40,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;663820;FRALDA MOLICARE PREMIUM EXT PLUS M C/30 REF: 169648-S;Pacote;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5901,54;5901,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664419;FRALDA HUGGIES NATURAL CARE TAMANHO M PCT COM 32 UND;Pacote;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;157,76;157,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664422;VAPRO CATETER INTERMITENTE HIDROFILICO CH 10,40CM MASCULINO REF: 72104;Unidade;124,00;128,00;116,00;112,00;90,00;112,00;0,00;0,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;3692,12;3800,27;3433,38;3325,23;2661,45;3325,23;0,00;0,00;771,93;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664425;FITA 3M NEXCARE MICROPORE 25MM X 1,35M;Unidade;4,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,01;22,01;0,00;22,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664427;ADESIVO HIPOALERGENICO N/EST.HYPAFIX SKIN SENSITIVE 5,0CMX5,0MT REF 79966-01;Unidade;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;114,55;103,83;93,10;103,82;93,10;103,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664433;CANULA TRAQUEOSTOMIA SIL.S/BALAO 4,0MM NEO. SMITHS REF: 60N040;Unidade;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2100,00;2100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;664434;MUSTELA STELATOPIA GEL LEVANTE CORPO E CABELO PARA BEBES 200ML;Unidade;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;655481;COMFEEL PLUS HIDROCOLOIDE 10X10CM REF 3110;Unidade;77,00;70,00;0,00;7,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1732,50;1575,00;0,00;157,50;0,00;157,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656866;BOLSA CONTORNO PERNA TUBO 45CM 600ML ESTERIL REF: 5171;Unidade;61,00;61,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2524,18;2524,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;653951;EQUIPO P/ BOMBA INFUSAO INTRAFIX COMPACT AIR IL REF: 441702P;Unidade;46,00;46,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1008,61;1008,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;656712;CANULA DE TRAQUEOSTOMIA SAFER 3,5 COM CUFF REF:050035C;Unidade;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;180,00;180,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;663302;SONDA GASTROSTOMIA NIVEL PELE NUTRIPORT 18FR X 1,0CM REF 718100;Unidade;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1200,00;1200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;658015;BOLSA COLOSTOMIA DREN.OPACA SUR-FIT PLUS 70MM 1197863 REF: 402535;Unidade;124,00;124,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1551,36;1551,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;659205;COMPRESSA GAZE 7,5X7,5CM 13FIOS 500UNID. REF 79106-00002-00;Pacote;14,00;13,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;460,60;427,70;0,00;32,90;0,00;32,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;659905;SONDA FOLEY 30CC 2VIA NR. 22 RUSCH-GOLD SILICONIZ. RUSCH REF.189.230.22;Unidade;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61,82;61,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;661475;EQUIPO PARENTERAL TRANSPARENTE P/ BOMBA DE INFUSÃO LM TERUMO REF. TMAF24XIL;Unidade;65,00;31,00;60,00;94,00;60,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1233,05;588,07;1138,20;1783,18;1138,20;1783,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;641370;CINTO ELASTICO P/ BOLSA ESTOMIA BRAVA 1000MM STANDARD - 0421;Unidade;66,00;63,00;0,00;3,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2527,98;2413,07;0,00;114,91;0,00;114,91;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;635373;MAX ADAPTADOR PARA FRASCO 1,5MM 400110;Unidade;8382,00;7517,00;178,00;1043,00;0,00;1042,00;0,00;1,00;178,00;0,00;0,00;0,00;0,00;0,00;0,00;10274,36;9214,08;218,19;1278,47;0,00;1277,24;0,00;1,23;218,19;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;636133;PLACA FLEXIVEL SUR-FIT M.57MM REF.:1197824/401612/C5205A;Unidade;35,00;25,00;0,00;10,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;932,94;666,39;0,00;266,55;0,00;266,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;636210;PLACA P/ BOLSA ESTOMIA ALTERNA CONVEX FLANGE 60MM 15-43MM - 46769/17750;Unidade;73,00;103,00;50,00;20,00;50,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2994,98;4264,02;2097,00;827,96;2097,00;827,96;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;644429;SENSURA 1 PECA - BOLSA PARA COLOSTOMIA E LLEOSTOMIA 10-76MM 15570;Unidade;41,00;32,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1138,26;888,40;0,00;249,86;0,00;249,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;650214;FRALDA HUGGIES TRIPLA PROTECAO XXG  C/ 32UND;Pacote;60,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1968,00;1968,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;650959;BRAVA PLACA PROTETORA 10X10 CM;Unidade;5,00;1,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,40;20,08;0,00;80,32;0,00;80,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;650965;BOLSA COLETORA DE DRENAGEM URINARIA SF (MARCA BIO BAG);Unidade;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,74;46,74;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;644176;CURATIVO MEPILEX BORDER SACRUM 22X25CM - 282450;Envelope;55,00;55,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6773,80;6773,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;649001;MASCARA DREAM WISP M - DW 1137916;Unidade;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1992,00;1992,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;650140;AGULHA PARA PORT-A-CATH GRIPPER PLUS 20G X 16MM;Unidade;18,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;882,00;882,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;651430;SURGIFIX CALIBRE 4 - ROLO 25 METROS REF: 00190249;Rolo;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;168,00;168,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;651431;SPEEDICATH CATETER  URIN LUBRIF FEM CH 12 REF: 28512;Unidade;282,00;282,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3078,40;3078,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;649413;CURATIVO ACETATO CELULOSE C/PETROLATUM 7.6X152.4CM N/ADERENTE 2018;Unidade;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;318,82;318,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;652868;NEUTROGENA BODY CARE INTENSIVE CONFORT 200ML;Unidade;8,00;7,00;5,00;6,00;5,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;135,47;117,69;83,10;100,88;83,10;100,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;652869;GILLETTE PESTOBARBA 3 SENSITIVE;Unidade;14,00;15,00;15,00;14,00;15,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;59,95;48,08;33,00;44,87;33,00;44,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;652870;CREME DENTAL GOLGATE TOTAL 12 CLEAR MINT 90G;Unidade;0,00;3,00;4,00;1,00;4,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,97;35,96;8,99;35,96;8,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;652871;ESPUMA DE BARBEAR GILETTE SENSITIVE 150G;Unidade;3,00;1,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,45;13,48;0,00;26,97;0,00;26,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;652873;ESCOVA DE DENTE ORAL B Nº 30;Unidade;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,76;65,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;648839;FILTRO P/ CPAP RESMED S9/S10;Unidade;1,00;5,00;5,00;1,00;5,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,84;25,70;25,00;5,14;25,00;5,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;643915;CONECTOR RETO 22FX22M - VENT14;Unidade;2,00;1,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;12,00;0,00;12,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;646452;CIRCUITO DUPLO PEDIATRICO P/ VENTILADOR ASTRAL RESMED;Unidade;4,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;462,40;231,20;0,00;231,20;0,00;231,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;646567;SACO LIXO INFECTANTE BIOLOGICO 15L BRANCO C/100;Pacote;1426,00;1425,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;179,55;179,42;0,00;0,13;0,00;0,13;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;649399;SONDA GASTRO MIC-KEY  012-16-0.8 (16Fr / 0,8 cm);Unidade;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1657,80;1657,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;649068;LENCO UMEDECIDO BALDE C/400;Pacote;27,00;28,00;30,00;29,00;30,00;28,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;311,34;323,15;346,50;334,69;346,50;323,15;0,00;0,00;0,00;11,54;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;644428;LENCO UMEDECIDO JOHNSONS BABY RECEM NASCIDO PCT C/48UND 60528;Unidade;13,00;13,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;204,98;198,98;101,15;107,15;101,15;107,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;646593;BOLSA P/ ESTOMIA SENSURA 1PC DRENAVEL OPACA RECORTAVEL 10-76MM MAXI - 15580;Unidade;61,00;71,00;30,00;20,00;30,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1714,65;1992,25;838,80;561,20;838,80;561,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;643863;LEITOR FREESTYLE LIBRE SISTEMA FLASH DE MONITORAMENTO DE GLICOSE;Unidade;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;520,00;520,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;646580;COMPRESSA ALGODONADA 10X15CM EST.ETO - 612608;Unidade;123,00;123,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;134,14;134,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;649023;BOLSA P/ ESTOMIA ALTERNA PERFIL 1PC DRENAGEM TRANSP. RECORTAVEL 10-70MM MAXI - 17455;Unidade;19,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;345,04;345,04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Mat. Enfermagem;650772;SONDA URETRAL Nº 10 MEDSONDA;Unidade;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
